date,metals_ru,macro_ru,metals_en,attention_google
2024-08-26,0.1335483870967742,0.020774193548387093,0.10483870967741934,0.0939741935483871
2024-08-27,0.13329032258064516,0.020645161290322584,0.10503225806451613,0.09384516129032258
2024-08-28,0.13303225806451616,0.020516129032258065,0.1052258064516129,0.09371612903225808
2024-08-29,0.1327741935483871,0.02038709677419355,0.1054193548387097,0.09358709677419356
2024-08-30,0.13251612903225807,0.02025806451612903,0.10561290322580645,0.09345806451612904
2024-08-31,0.13225806451612904,0.020129032258064516,0.10580645161290321,0.09332903225806452
2024-09-01,0.13199999999999998,0.019999999999999997,0.10600000000000001,0.0932
2024-09-02,0.13246666666666668,0.02013333333333333,0.1058,0.09343333333333334
2024-09-03,0.13293333333333332,0.020266666666666662,0.1056,0.09366666666666666
2024-09-04,0.13340000000000002,0.020399999999999998,0.10540000000000001,0.09390000000000001
2024-09-05,0.13386666666666666,0.020533333333333334,0.1052,0.09413333333333333
2024-09-06,0.13433333333333333,0.020666666666666667,0.10500000000000002,0.09436666666666667
2024-09-07,0.13479999999999998,0.0208,0.1048,0.09459999999999999
2024-09-08,0.13526666666666667,0.02093333333333333,0.1046,0.09483333333333333
2024-09-09,0.13573333333333334,0.021066666666666664,0.1044,0.09506666666666669
2024-09-10,0.13620000000000002,0.0212,0.1042,0.09530000000000001
2024-09-11,0.13666666666666666,0.021333333333333333,0.10400000000000001,0.09553333333333333
2024-09-12,0.13713333333333333,0.021466666666666665,0.1038,0.09576666666666667
2024-09-13,0.1376,0.0216,0.1036,0.096
2024-09-14,0.13806666666666667,0.021733333333333334,0.1034,0.09623333333333334
2024-09-15,0.13853333333333334,0.021866666666666666,0.1032,0.09646666666666667
2024-09-16,0.139,0.022,0.10300000000000001,0.09670000000000001
2024-09-17,0.13946666666666668,0.02213333333333333,0.1028,0.09693333333333334
2024-09-18,0.13993333333333333,0.022266666666666664,0.1026,0.09716666666666667
2024-09-19,0.1404,0.022399999999999996,0.1024,0.0974
2024-09-20,0.14086666666666667,0.022533333333333332,0.1022,0.09763333333333334
2024-09-21,0.14133333333333334,0.022666666666666665,0.10200000000000001,0.09786666666666667
2024-09-22,0.1418,0.0228,0.1018,0.0981
2024-09-23,0.14226666666666665,0.022933333333333333,0.1016,0.09833333333333333
2024-09-24,0.14273333333333332,0.023066666666666666,0.1014,0.09856666666666666
2024-09-25,0.1432,0.0232,0.1012,0.0988
2024-09-26,0.14366666666666666,0.02333333333333333,0.101,0.09903333333333333
2024-09-27,0.14413333333333334,0.023466666666666663,0.1008,0.09926666666666667
2024-09-28,0.1446,0.023600000000000003,0.1006,0.0995
2024-09-29,0.14506666666666668,0.023733333333333335,0.1004,0.09973333333333334
2024-09-30,0.14553333333333335,0.023866666666666668,0.1002,0.09996666666666668
2024-10-01,0.146,0.024,0.1,0.1002
2024-10-02,0.1464516129032258,0.024451612903225804,0.10025806451612902,0.10061290322580646
